part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
No,6,Yes,5,Writer,56,1,78,17,67,6,39
Yes,30,Yes,13,Chef,45,57,60,99,5,45,31
No,16,Yes,19,Nurse,63,38,81,83,4,16,66
Yes,8,No,0,Psychologist,29,47,38,96,91,34,8
Yes,15,Yes,33,Software Developer,86,74,3,16,24,80,81
No,28,No,38,Architect,28,71,51,99,32,15,21
No,17,No,27,Writer,70,62,6,57,56,87,34
No,8,No,2,Architect,44,90,3,54,29,25,31
No,19,Yes,12,Doctor,47,79,50,84,3,47,45
No,0,Yes,2,Doctor,89,99,27,60,73,0,80
No,18,No,2,Writer,46,14,17,45,49,98,87
No,24,No,30,Entrepreneur,66,20,40,61,59,80,71
No,6,No,18,Marketing Manager,91,85,49,90,35,43,53
No,23,Yes,27,Chef,90,39,67,28,11,84,97
Yes,25,Yes,5,Doctor,79,19,44,34,55,4,51
No,23,Yes,36,Nurse,89,78,23,33,70,59,69
Yes,20,Yes,22,Software Developer,39,44,76,33,84,69,30
No,17,No,9,Architect,60,77,3,66,67,73,100
No,11,No,26,Teacher,95,25,79,59,48,54,51
No,0,No,24,Artist,20,62,40,61,86,2,74
Yes,22,No,20,Athlete,96,99,56,44,55,39,4
Yes,28,No,33,Athlete,67,2,8,18,40,27,28
No,21,Yes,13,Artist,16,13,0,76,1,40,69
No,28,Yes,31,Software Developer,10,82,72,19,30,88,13
Yes,3,No,20,Doctor,61,11,23,39,90,84,67
Yes,28,Yes,3,Software Developer,56,38,55,23,34,12,93
No,21,No,34,Software Developer,7,22,59,40,6,29,90
No,20,Yes,35,Marketing Manager,91,18,46,60,63,69,16
Yes,15,Yes,18,Scientist,43,55,37,31,67,8,8
No,21,Yes,31,Scientist,42,98,16,10,39,60,54
Yes,15,No,5,Artist,18,59,96,80,85,31,70
Yes,19,No,13,Engineer,87,35,88,88,82,83,76
No,18,No,15,Doctor,4,37,58,62,95,50,11
Yes,21,No,3,Chef,40,29,40,80,75,95,12
No,9,Yes,8,Marketing Manager,11,26,32,21,27,31,85
Yes,28,No,23,Artist,68,12,19,87,53,56,27
No,0,No,9,Engineer,25,7,15,33,37,6,70
Yes,25,Yes,32,Lawyer,82,84,3,55,3,23,92
No,16,Yes,2,Athlete,37,67,18,60,21,39,87
Yes,5,Yes,40,Artist,86,5,64,23,7,95,64
No,8,Yes,17,Chef,7,76,21,24,17,8,97
No,29,Yes,2,Software Developer,29,77,56,0,98,88,50
Yes,17,No,27,Software Developer,29,93,81,48,74,96,35
Yes,23,Yes,7,Athlete,66,73,87,24,93,56,92
Yes,18,No,3,Chef,88,100,37,64,23,91,43
Yes,12,Yes,25,Writer,69,67,8,80,54,68,11
No,8,No,30,Chef,76,19,66,34,33,77,23
No,19,Yes,1,Engineer,11,49,5,88,70,69,77
No,10,Yes,0,Writer,32,80,63,16,100,78,75
No,10,Yes,18,Scientist,35,49,83,77,44,65,46
No,18,No,20,Entrepreneur,7,84,29,79,83,95,92
No,2,No,6,Architect,100,7,30,45,6,51,81
No,15,No,27,Writer,58,39,89,97,29,51,89
Yes,15,No,10,Software Developer,13,75,45,7,28,93,33
No,8,No,29,Chef,61,39,1,84,92,77,35
No,24,Yes,27,Athlete,27,30,35,1,59,83,53
Yes,25,Yes,37,Chef,49,61,96,20,83,80,31
No,20,No,20,Nurse,50,57,67,65,89,7,80
Yes,27,Yes,5,Teacher,37,95,45,5,10,37,99
No,23,No,14,Software Developer,2,48,31,57,4,51,46
No,18,No,30,Athlete,25,79,53,100,0,66,5
No,24,Yes,12,Writer,5,88,5,85,16,33,60
No,2,No,16,Athlete,84,66,21,32,89,84,13
No,6,No,23,Entrepreneur,8,20,83,24,47,40,74
No,24,Yes,19,Doctor,47,50,92,20,77,12,29
Yes,20,Yes,13,Athlete,6,98,95,0,82,22,55
No,29,No,19,Athlete,4,95,23,73,62,92,53
Yes,20,No,3,Chef,2,69,33,56,23,53,78
No,4,Yes,8,Artist,47,57,44,78,31,91,98
Yes,9,No,23,Doctor,41,96,47,7,41,61,9
Yes,20,Yes,10,Software Developer,46,1,56,47,2,65,23
Yes,15,Yes,14,Engineer,75,54,79,34,73,20,13
No,0,Yes,37,Athlete,2,58,43,2,95,11,4
Yes,23,No,20,Doctor,28,48,18,20,98,62,73
Yes,20,Yes,0,Artist,13,20,6,26,19,24,39
No,22,Yes,30,Teacher,29,2,73,91,77,100,38
No,12,Yes,5,Psychologist,93,40,29,7,0,25,50
No,19,No,10,Nurse,96,8,17,63,91,38,99
Yes,8,No,13,Athlete,25,86,51,11,78,33,76
No,10,No,31,Engineer,77,76,60,4,94,32,3
No,18,No,14,Engineer,3,54,61,1,2,38,5
No,27,Yes,6,Writer,81,42,23,87,90,72,75
Yes,26,Yes,21,Teacher,22,11,22,0,47,4,7
Yes,1,Yes,1,Marketing Manager,77,0,69,84,31,0,52
No,3,No,7,Psychologist,25,84,30,83,46,49,51
No,25,Yes,22,Architect,86,64,54,14,38,16,62
Yes,10,Yes,12,Teacher,18,89,9,61,94,33,38
Yes,13,Yes,7,Nurse,73,96,70,94,83,90,7
No,25,No,13,Engineer,26,36,34,81,92,45,49
No,3,Yes,9,Engineer,34,49,16,5,28,72,19
Yes,11,Yes,40,Psychologist,17,71,9,43,63,41,93
No,26,Yes,31,Software Developer,1,49,74,1,37,53,95
No,13,Yes,14,Athlete,40,1,55,50,59,57,11
Yes,26,Yes,38,Doctor,71,18,61,12,49,42,99
No,24,Yes,19,Artist,58,56,23,30,64,29,54
No,17,No,21,Nurse,10,33,84,28,2,68,22
No,30,Yes,2,Nurse,45,37,75,57,44,87,53
No,16,Yes,5,Entrepreneur,89,14,47,33,52,60,43
No,11,Yes,29,Scientist,30,35,15,40,93,55,92
No,11,No,28,Marketing Manager,98,45,71,12,70,37,30
No,2,Yes,9,Nurse,61,97,45,48,74,63,24
No,3,Yes,34,Artist,86,33,5,81,33,75,72
No,6,Yes,12,Teacher,0,69,86,43,12,60,66
Yes,27,Yes,7,Athlete,22,15,18,31,76,80,53
Yes,27,No,12,Athlete,81,12,43,35,95,28,87
No,22,No,11,Engineer,14,33,78,56,27,79,33
Yes,10,No,24,Chef,25,10,78,49,51,75,30
No,0,No,19,Engineer,1,11,51,15,33,85,95
No,25,No,18,Engineer,18,10,87,10,56,79,74
No,11,No,38,Marketing Manager,55,38,51,52,25,99,39
Yes,4,No,3,Entrepreneur,26,77,20,68,26,88,68
Yes,20,No,40,Athlete,39,43,95,37,74,85,31
No,29,Yes,24,Lawyer,5,50,65,70,23,40,31
No,25,No,12,Chef,4,53,24,12,76,35,65
No,13,No,36,Lawyer,38,64,50,84,73,24,69
No,6,No,1,Nurse,70,94,40,100,77,26,56
No,13,No,20,Architect,96,86,43,88,45,92,96
Yes,1,Yes,40,Entrepreneur,67,85,63,34,3,41,80
Yes,29,No,26,Marketing Manager,12,58,6,31,6,41,29
No,18,No,38,Teacher,44,48,61,17,11,46,83
Yes,11,No,20,Doctor,90,63,64,77,24,45,37
No,18,Yes,0,Marketing Manager,62,7,76,98,57,47,31
Yes,17,Yes,30,Writer,35,4,75,81,40,4,54
Yes,26,Yes,18,Teacher,22,48,80,29,89,18,17
No,23,No,37,Software Developer,65,58,89,72,61,66,6
No,4,Yes,40,Marketing Manager,24,7,29,45,22,61,75
Yes,10,Yes,25,Teacher,82,79,57,33,95,54,17
Yes,17,No,7,Nurse,18,63,28,15,97,54,8
Yes,20,No,17,Engineer,6,51,10,12,86,10,63
Yes,11,No,27,Doctor,76,92,23,15,49,53,59
Yes,24,No,39,Marketing Manager,66,43,3,70,41,33,71
Yes,11,Yes,38,Lawyer,37,77,4,12,26,7,3
No,4,No,31,Architect,53,1,38,13,39,39,21
No,19,No,31,Engineer,63,53,89,24,41,79,84
Yes,19,Yes,16,Doctor,9,58,11,31,50,84,91
Yes,9,No,0,Lawyer,25,98,26,75,41,36,62
Yes,18,No,13,Scientist,98,56,4,17,8,58,48
No,26,Yes,7,Writer,32,67,10,63,52,73,1
No,30,No,15,Software Developer,48,0,23,76,31,100,24
No,20,Yes,21,Writer,19,1,94,5,73,57,17
No,10,No,17,Writer,1,85,5,6,8,91,91
No,16,No,21,Engineer,51,56,77,98,10,22,70
No,12,Yes,30,Athlete,86,79,78,27,92,43,98
No,22,Yes,8,Teacher,71,52,5,55,97,15,35
No,9,Yes,27,Marketing Manager,44,64,23,75,80,22,7
Yes,22,Yes,10,Psychologist,58,11,36,87,31,23,25
No,2,Yes,7,Writer,2,81,55,85,74,60,29
No,28,Yes,20,Software Developer,2,85,86,91,53,61,61
Yes,11,Yes,34,Artist,43,48,67,11,99,24,95
No,5,Yes,19,Scientist,18,1,48,90,91,63,20
Yes,2,Yes,9,Teacher,87,14,74,12,30,27,96
Yes,3,No,40,Teacher,78,42,85,59,53,45,74
Yes,25,Yes,34,Athlete,21,32,60,6,47,82,50
No,17,Yes,21,Chef,24,97,72,78,41,44,59
No,0,No,9,Software Developer,61,40,60,35,76,77,52
Yes,10,No,2,Psychologist,64,53,9,46,35,62,4
No,25,No,1,Scientist,13,59,87,42,31,37,50
Yes,26,No,21,Scientist,60,88,28,77,32,12,13
Yes,23,No,25,Writer,34,60,21,40,85,9,39
No,22,No,0,Engineer,38,66,52,19,69,88,98
No,8,Yes,36,Psychologist,40,82,90,6,15,35,82
Yes,6,No,28,Marketing Manager,12,28,12,35,61,32,0
Yes,21,No,36,Athlete,38,55,29,81,92,96,86
Yes,8,Yes,37,Nurse,33,52,87,51,60,74,58
No,5,Yes,1,Lawyer,56,25,75,33,25,58,30
Yes,27,No,20,Artist,57,10,23,41,2,27,93
No,19,No,8,Scientist,27,23,8,25,44,46,58
Yes,6,No,26,Psychologist,78,20,15,82,98,19,81
Yes,9,No,16,Scientist,62,29,43,38,37,34,79
No,0,No,10,Writer,16,82,31,58,5,83,32
Yes,29,Yes,34,Teacher,62,90,54,83,21,79,25
Yes,1,No,3,Lawyer,98,94,27,100,0,75,26
No,16,No,1,Software Developer,15,26,53,99,11,94,26
No,8,No,34,Teacher,14,59,19,73,25,48,95
Yes,30,Yes,9,Artist,36,78,34,90,80,21,82
No,7,No,24,Scientist,97,86,72,29,4,92,18
Yes,8,Yes,38,Artist,5,34,31,71,49,19,96
Yes,5,No,33,Engineer,44,96,74,59,44,10,84
No,18,Yes,1,Athlete,45,7,54,90,61,23,55
Yes,22,Yes,9,Artist,59,60,86,50,36,92,29
No,18,Yes,4,Lawyer,85,78,24,43,44,32,72
Yes,21,Yes,28,Entrepreneur,11,10,91,12,97,99,72
Yes,29,No,26,Engineer,83,96,96,8,66,21,91
Yes,18,No,20,Lawyer,15,94,62,95,83,21,54
No,15,Yes,38,Writer,3,87,14,0,44,35,31
No,1,Yes,31,Psychologist,51,84,45,90,61,12,57
No,3,Yes,19,Engineer,67,52,30,37,23,4,18
Yes,11,No,10,Doctor,61,54,97,45,17,40,91
No,8,Yes,7,Marketing Manager,49,17,61,75,39,70,58
No,17,No,19,Nurse,20,6,97,66,70,59,58
Yes,13,No,17,Lawyer,49,19,17,10,27,15,12
Yes,4,Yes,14,Chef,50,75,51,25,90,15,91
Yes,14,No,36,Artist,71,5,2,34,43,28,34
No,16,No,10,Scientist,0,29,38,74,17,58,26
Yes,23,Yes,23,Engineer,31,60,44,99,89,59,73
Yes,24,Yes,37,Software Developer,60,77,53,18,92,29,54
Yes,5,Yes,14,Doctor,45,98,8,24,16,1,19
Yes,2,Yes,10,Entrepreneur,77,6,57,96,61,35,24
Yes,29,No,22,Chef,74,50,64,70,34,52,97
Yes,9,Yes,40,Architect,96,37,92,47,42,67,48
No,9,No,12,Nurse,41,39,62,54,66,10,4
No,27,No,32,Artist,92,70,0,46,57,19,34
Yes,13,Yes,36,Teacher,49,61,46,70,32,44,89
No,28,Yes,16,Nurse,46,57,41,72,45,93,41
No,18,No,28,Doctor,32,8,46,70,64,17,64
Yes,21,Yes,33,Scientist,61,82,32,37,29,37,43
No,13,No,28,Chef,30,6,54,53,92,25,64
Yes,22,Yes,31,Entrepreneur,31,10,34,36,96,8,7
Yes,18,No,28,Engineer,87,65,13,8,95,19,52
No,10,Yes,37,Writer,81,67,25,95,5,38,61
Yes,11,No,20,Architect,97,9,99,73,12,33,56
Yes,3,Yes,32,Doctor,23,74,7,79,42,25,53
No,11,Yes,38,Chef,27,44,84,68,51,30,51
Yes,19,Yes,40,Nurse,93,13,33,61,34,85,38
No,29,Yes,32,Artist,16,64,37,98,56,60,44
No,26,No,38,Entrepreneur,67,16,91,55,53,63,68
No,17,No,16,Architect,79,82,62,33,1,42,33
Yes,13,Yes,11,Architect,47,61,58,89,30,18,27
No,4,Yes,37,Entrepreneur,73,18,83,37,18,34,96
Yes,7,Yes,25,Athlete,44,28,47,49,48,62,23
Yes,24,Yes,14,Scientist,77,27,17,95,50,25,37
No,6,Yes,2,Artist,43,4,9,46,53,45,35
No,29,Yes,6,Engineer,1,65,17,83,26,92,79
No,20,Yes,40,Entrepreneur,97,41,48,62,32,33,28
Yes,2,Yes,4,Engineer,60,64,63,80,13,42,69
Yes,26,Yes,19,Lawyer,34,55,9,83,76,79,94
Yes,4,Yes,26,Software Developer,94,5,23,62,78,29,41
Yes,13,Yes,0,Athlete,54,27,100,2,84,50,56
Yes,12,No,31,Athlete,97,81,49,100,70,75,39
Yes,0,Yes,37,Engineer,11,55,88,19,26,90,17
No,6,Yes,24,Scientist,38,24,89,99,62,17,87
Yes,9,No,2,Lawyer,8,97,60,2,75,77,38
No,3,No,4,Engineer,50,90,17,8,26,5,5
No,25,Yes,11,Nurse,95,34,85,19,27,37,73
Yes,13,Yes,37,Chef,31,73,31,39,56,59,47
Yes,24,Yes,28,Nurse,21,42,83,61,83,62,78
No,19,Yes,15,Chef,12,65,72,26,53,40,12
Yes,26,Yes,12,Scientist,79,3,93,8,31,38,17
Yes,29,No,35,Marketing Manager,29,20,33,40,85,65,11
Yes,3,Yes,20,Lawyer,77,82,66,42,64,49,61
No,20,No,14,Software Developer,74,48,13,15,20,59,61
No,2,Yes,28,Engineer,25,57,90,7,51,96,97
No,5,Yes,30,Architect,57,62,77,5,89,96,85
Yes,11,Yes,40,Nurse,22,49,85,39,46,20,40
Yes,28,No,15,Doctor,27,24,1,85,91,90,89
Yes,1,No,17,Psychologist,19,19,92,100,94,88,76
Yes,7,Yes,21,Artist,22,46,50,25,31,8,77
No,23,Yes,1,Teacher,100,13,86,18,56,92,1
Yes,14,No,25,Lawyer,46,75,36,90,78,24,76
Yes,22,No,18,Software Developer,73,10,0,76,88,16,85
Yes,26,Yes,11,Chef,32,73,68,39,22,76,96
No,15,Yes,1,Entrepreneur,8,14,98,5,89,9,17
No,17,No,12,Engineer,5,45,31,13,42,53,50
No,11,Yes,32,Doctor,15,59,71,21,79,10,71
No,4,No,39,Artist,86,63,45,72,91,52,2
No,14,No,21,Marketing Manager,44,16,93,2,32,64,22
Yes,2,No,14,Writer,11,5,88,13,90,11,57
Yes,21,Yes,26,Teacher,28,35,47,94,43,53,45
Yes,6,Yes,22,Architect,52,32,74,56,38,36,40
Yes,0,Yes,27,Marketing Manager,76,80,74,95,13,48,3
No,2,No,19,Chef,48,49,2,30,70,19,47
Yes,17,Yes,40,Scientist,77,14,73,70,89,93,90
No,8,No,21,Scientist,45,35,55,43,33,89,26
No,5,Yes,37,Nurse,93,91,45,93,23,14,8
Yes,30,No,37,Lawyer,77,32,72,70,76,47,32
Yes,17,Yes,27,Chef,38,97,86,78,73,94,10
No,5,No,8,Artist,72,55,98,74,68,40,53
Yes,18,Yes,29,Engineer,0,16,65,34,99,54,69
No,2,Yes,9,Lawyer,77,11,30,53,53,21,66
No,26,No,26,Chef,100,53,65,12,79,1,67
No,11,No,13,Scientist,12,48,45,6,52,9,2
Yes,16,No,9,Architect,98,51,68,100,4,21,82
No,18,Yes,19,Doctor,73,15,78,56,20,62,43
No,15,No,17,Chef,98,44,96,36,95,39,4
Yes,16,Yes,18,Engineer,46,17,67,8,9,83,73
No,22,Yes,31,Entrepreneur,35,76,28,95,73,89,12
No,28,Yes,10,Architect,22,53,63,67,28,38,14
No,0,Yes,9,Teacher,36,53,17,41,89,44,44
No,9,Yes,40,Artist,27,66,91,71,15,79,49
Yes,18,Yes,9,Chef,2,62,51,48,7,57,54
No,16,No,15,Teacher,59,18,69,73,19,16,83
No,22,Yes,6,Lawyer,42,93,77,99,5,55,13
Yes,17,No,16,Artist,28,58,66,66,16,11,6
No,28,No,19,Teacher,3,80,77,93,97,20,17
No,30,No,13,Artist,25,37,59,3,47,36,9
Yes,15,No,16,Architect,90,97,40,26,80,43,1
Yes,22,Yes,11,Doctor,24,22,52,27,82,11,7
Yes,16,No,25,Architect,74,73,55,20,53,49,31
No,11,Yes,36,Engineer,19,50,73,81,2,20,50
Yes,12,No,13,Teacher,90,88,98,77,63,77,4
Yes,8,No,5,Artist,56,43,84,75,27,77,78
Yes,11,Yes,18,Chef,46,66,42,35,8,98,70
Yes,20,Yes,10,Software Developer,0,75,11,53,1,32,24
Yes,14,No,8,Software Developer,75,87,10,59,47,20,12
Yes,0,No,27,Chef,100,15,73,72,42,56,4
No,25,Yes,35,Marketing Manager,41,37,97,18,30,68,8
Yes,13,Yes,14,Nurse,10,43,82,42,95,32,56
Yes,6,Yes,1,Athlete,98,91,64,25,82,96,35
Yes,25,No,12,Scientist,3,69,35,10,74,93,49
No,28,Yes,33,Teacher,58,58,99,42,1,14,90
Yes,9,Yes,5,Scientist,0,0,95,60,75,56,11
No,20,No,40,Teacher,8,10,20,65,11,43,99
Yes,12,Yes,30,Writer,48,88,16,2,57,96,3
Yes,8,No,27,Teacher,52,53,59,47,1,59,88
No,25,No,18,Athlete,50,87,27,26,64,26,76
Yes,12,No,1,Entrepreneur,27,4,18,9,40,90,51
Yes,21,Yes,20,Nurse,12,71,96,67,36,70,0
Yes,4,No,1,Writer,67,38,74,0,53,1,37
No,4,No,26,Psychologist,9,35,16,6,86,69,37
No,19,No,10,Marketing Manager,83,51,61,54,50,20,24
Yes,18,Yes,27,Chef,16,19,76,16,3,89,100
Yes,3,No,30,Engineer,61,51,62,14,93,45,42
Yes,16,Yes,5,Writer,100,67,58,88,80,13,91
Yes,5,No,2,Athlete,92,93,39,68,99,80,47
Yes,2,No,2,Psychologist,28,50,28,96,83,28,73
Yes,10,No,5,Architect,46,98,72,52,46,85,36
No,7,No,26,Scientist,98,28,30,89,1,70,17
Yes,3,Yes,11,Scientist,72,94,61,23,49,47,96
No,15,Yes,31,Engineer,85,56,93,18,84,27,82
Yes,12,Yes,2,Teacher,63,69,46,100,29,38,26
Yes,23,No,27,Lawyer,81,87,14,74,12,74,21
No,24,Yes,18,Artist,78,48,91,29,53,74,30
No,24,No,5,Entrepreneur,96,44,59,91,98,33,17
Yes,24,No,14,Lawyer,81,14,83,7,12,80,79
No,17,No,33,Scientist,33,37,91,77,83,95,74
No,28,No,20,Chef,28,0,85,11,18,50,87
Yes,30,No,29,Architect,92,81,21,46,10,25,21
No,2,Yes,28,Teacher,44,19,75,64,63,30,84
No,20,No,32,Artist,65,76,86,58,10,64,44
No,26,Yes,34,Artist,93,89,5,12,29,47,98
No,3,Yes,3,Entrepreneur,41,61,30,97,63,59,68
Yes,25,Yes,23,Architect,59,43,35,9,9,20,84
Yes,7,No,36,Entrepreneur,91,88,2,46,60,90,29
No,11,No,2,Artist,29,5,75,34,17,70,95
No,21,No,2,Lawyer,57,39,100,72,86,52,48
No,20,Yes,38,Architect,84,94,31,83,48,59,22
Yes,9,No,9,Marketing Manager,0,3,27,64,5,10,53
No,16,No,0,Chef,23,77,58,57,45,78,21
Yes,13,Yes,11,Engineer,18,74,52,81,79,53,37
No,3,No,2,Nurse,100,66,21,100,74,9,96
Yes,5,No,13,Marketing Manager,20,53,65,3,46,10,75
No,28,Yes,2,Scientist,12,80,78,79,59,3,14
Yes,22,No,25,Software Developer,37,65,8,81,40,65,65
Yes,7,Yes,26,Writer,45,55,3,38,43,8,30
Yes,1,Yes,11,Lawyer,57,96,27,73,85,8,26
Yes,17,No,24,Lawyer,35,31,11,88,59,37,50
Yes,13,No,30,Marketing Manager,10,88,3,43,92,69,89
No,30,Yes,26,Doctor,56,18,24,60,6,47,73
No,5,Yes,37,Artist,71,26,33,100,35,18,100
No,24,No,20,Software Developer,61,64,42,96,68,30,61
Yes,17,No,33,Scientist,57,70,98,19,60,58,63
Yes,16,Yes,22,Engineer,57,47,89,8,38,39,79
No,18,Yes,8,Entrepreneur,36,69,24,25,19,34,37
No,16,Yes,19,Marketing Manager,7,62,64,39,100,51,24
No,30,No,28,Doctor,78,28,22,10,31,45,23
No,22,Yes,8,Scientist,97,65,43,85,5,76,97
Yes,21,Yes,30,Chef,98,6,82,19,12,35,8
Yes,9,Yes,40,Doctor,27,77,23,5,48,84,34
No,3,Yes,17,Chef,72,83,26,43,64,73,75
Yes,7,No,26,Entrepreneur,21,8,65,60,92,40,36
No,17,Yes,21,Lawyer,96,15,54,9,14,79,60
Yes,19,No,30,Doctor,24,6,8,27,84,59,73
No,17,Yes,6,Software Developer,89,75,44,57,8,58,42
No,2,Yes,38,Artist,42,78,48,18,72,52,96
Yes,4,Yes,35,Chef,62,69,52,82,65,76,13
Yes,18,Yes,27,Engineer,7,64,83,0,88,6,70
Yes,10,No,6,Software Developer,20,93,75,24,5,44,36
No,21,Yes,17,Software Developer,41,64,72,76,78,78,97
Yes,9,Yes,34,Doctor,60,64,31,60,10,97,35
Yes,1,No,32,Scientist,78,36,20,9,51,54,45
Yes,26,Yes,9,Marketing Manager,43,94,90,89,84,24,9
Yes,25,Yes,15,Nurse,74,28,49,12,21,83,81
No,2,No,13,Scientist,80,35,84,80,15,67,7
Yes,6,No,4,Chef,8,1,12,24,54,65,15
No,4,No,31,Writer,32,69,56,80,40,82,66
Yes,5,Yes,7,Scientist,16,71,90,92,14,91,92
Yes,11,No,14,Entrepreneur,86,78,89,51,20,44,27
Yes,5,Yes,9,Marketing Manager,18,99,84,15,7,16,68
No,24,No,22,Engineer,97,22,13,37,16,68,67
No,6,No,40,Doctor,84,74,92,61,90,82,61
No,3,Yes,28,Lawyer,63,66,41,72,48,94,84
No,24,Yes,22,Engineer,93,35,100,0,54,32,82
Yes,3,No,32,Architect,55,3,9,7,34,54,57
No,23,No,6,Lawyer,75,64,26,99,41,84,27
No,4,No,40,Artist,46,34,84,68,72,18,37
Yes,22,No,32,Entrepreneur,24,46,8,86,0,15,8
Yes,0,Yes,13,Software Developer,95,46,61,53,68,99,89
No,30,No,14,Artist,69,8,78,74,97,95,11
Yes,21,Yes,19,Athlete,50,55,13,63,45,33,62
Yes,21,No,6,Scientist,42,64,79,65,13,46,53
No,6,Yes,23,Chef,90,67,99,20,90,37,32
Yes,24,Yes,14,Teacher,52,13,7,34,43,56,23
No,15,No,17,Software Developer,80,59,97,28,44,75,5
No,18,No,5,Architect,73,80,25,57,6,97,48
Yes,10,No,33,Teacher,7,43,66,11,39,69,65
Yes,16,No,39,Nurse,94,34,80,33,25,54,5
No,24,Yes,39,Chef,66,16,72,94,28,80,83
Yes,28,No,23,Engineer,29,4,71,20,32,19,51
Yes,13,Yes,1,Teacher,60,77,36,12,20,46,39
No,15,Yes,26,Engineer,74,20,60,99,79,33,52
Yes,9,No,32,Engineer,79,36,69,70,6,31,4
No,26,Yes,32,Athlete,61,20,44,59,48,13,96
No,21,Yes,38,Doctor,96,45,86,71,51,91,15
No,1,No,29,Marketing Manager,12,4,34,23,92,30,87
Yes,30,Yes,27,Marketing Manager,37,40,17,95,86,28,64
No,15,No,31,Lawyer,50,27,38,19,92,1,7
No,3,No,26,Nurse,90,87,1,67,69,7,23
No,14,No,34,Writer,52,46,24,14,68,97,13
No,0,Yes,37,Entrepreneur,90,30,47,14,95,82,61
No,6,Yes,36,Teacher,17,53,45,52,40,97,56
Yes,6,Yes,5,Teacher,50,33,82,38,71,4,83
No,9,No,23,Lawyer,58,21,65,61,20,86,53
No,12,Yes,1,Chef,59,50,80,33,74,67,4
No,23,Yes,18,Software Developer,69,92,0,71,67,86,59
No,2,Yes,12,Chef,66,45,61,82,22,56,39
Yes,18,No,12,Entrepreneur,11,32,77,30,86,81,83
Yes,6,Yes,11,Engineer,0,92,28,93,44,6,61
Yes,26,Yes,19,Doctor,64,91,80,64,13,56,19
Yes,17,Yes,7,Lawyer,28,46,85,69,41,7,19
No,29,No,23,Doctor,4,46,21,27,56,10,38
Yes,23,Yes,24,Athlete,53,46,26,32,68,37,12
Yes,30,Yes,11,Chef,97,97,78,71,39,0,47
No,3,No,29,Scientist,71,26,34,24,23,36,87
No,16,Yes,38,Psychologist,47,94,24,4,50,60,67
Yes,14,Yes,37,Artist,28,63,89,56,83,33,5
Yes,20,No,7,Lawyer,19,87,32,87,73,55,92
No,12,No,21,Scientist,86,9,54,30,34,7,16
No,21,No,39,Nurse,83,66,90,85,90,90,47
No,22,Yes,6,Engineer,2,34,95,21,74,14,32
No,13,No,11,Lawyer,98,60,20,100,90,1,29
No,20,Yes,23,Athlete,100,73,92,42,66,90,33
No,20,No,26,Lawyer,22,91,4,8,30,10,36
No,11,No,38,Scientist,96,29,12,99,3,36,3
Yes,19,Yes,8,Entrepreneur,79,82,84,13,100,11,92
No,21,No,38,Scientist,43,83,84,19,46,54,26
No,24,No,4,Teacher,14,18,65,34,41,83,74
Yes,18,Yes,30,Engineer,100,52,45,66,38,93,41
No,24,Yes,8,Chef,47,57,60,41,91,30,69
No,12,No,22,Architect,97,22,88,14,59,60,7
Yes,9,Yes,21,Artist,46,86,92,7,47,62,13
Yes,20,Yes,14,Nurse,65,71,17,32,50,13,59
Yes,6,No,2,Engineer,59,56,86,88,65,45,22
Yes,8,No,3,Psychologist,83,36,53,86,15,71,0
No,22,Yes,15,Lawyer,47,36,91,74,1,82,81
No,5,No,9,Lawyer,58,66,74,30,95,78,33
No,27,Yes,33,Chef,78,26,27,21,61,68,88
No,25,No,5,Entrepreneur,88,47,77,26,56,4,41
No,14,Yes,7,Engineer,71,96,26,49,49,88,91
Yes,19,Yes,6,Marketing Manager,90,48,33,51,84,97,56
Yes,8,Yes,24,Software Developer,26,84,100,85,33,48,6
No,24,No,39,Lawyer,35,57,40,24,45,51,54
No,8,Yes,17,Psychologist,47,75,82,52,91,26,10
Yes,12,Yes,30,Artist,63,95,56,77,0,29,81
Yes,14,Yes,8,Athlete,12,67,12,73,37,64,30
No,30,No,12,Teacher,86,76,8,92,56,86,36
No,18,Yes,29,Writer,20,39,42,16,89,57,8
Yes,5,Yes,12,Athlete,30,34,77,95,54,84,98
Yes,8,No,38,Lawyer,98,88,73,64,34,20,94
Yes,18,Yes,33,Artist,92,19,45,70,82,61,87
No,18,Yes,26,Artist,49,5,21,0,44,18,2
No,6,Yes,0,Athlete,9,16,7,39,68,21,44
Yes,22,No,17,Athlete,36,71,76,17,50,18,42
Yes,4,Yes,15,Lawyer,66,70,26,27,11,22,14
No,16,No,32,Teacher,88,14,78,76,41,73,55
No,6,Yes,16,Artist,53,31,88,89,23,82,50
No,6,Yes,14,Nurse,73,85,67,87,93,42,9
Yes,23,Yes,1,Psychologist,49,67,65,27,94,3,93
No,18,Yes,28,Chef,97,7,53,96,47,70,84
No,8,Yes,28,Chef,81,43,77,63,31,29,65
Yes,1,Yes,36,Writer,83,61,5,77,37,36,16
No,0,No,23,Nurse,96,11,64,6,35,97,69
No,19,No,2,Scientist,54,57,79,93,3,45,39
No,9,Yes,5,Doctor,60,16,26,100,73,19,68
No,5,Yes,38,Entrepreneur,66,63,55,46,22,38,54
No,19,Yes,14,Lawyer,28,30,98,0,10,8,92
No,22,No,28,Lawyer,55,77,17,7,39,12,0
